"id" "pid" "Sex" "Race" "Age" "Time" "SES" "PreK" "District_Poverty" "Math" "Reading" "Science" "DCCS" "Numbers_Reversed" "Numbers_Reversed_.W.ability." "time" "time2"
10012776 10012776 "Male" "White" . "Fall first-grade" -1.06 "center" 26 . . . . . . 2 1
10012859 10012859 "Female" "White" 81.01 "Fall first-grade" 0.947 "center" . 70.9155 81.2685999999999 51.7358 10 102 476 2 1
10012867 10012867 "Female" "Asian" 70.52 "Fall first-grade" . . 27 50.8897 55.4475 25.715 17 95 448 2 1
10012891 10012891 "Male" "White" . "Fall first-grade" 0.9357 "none" 16 . . . . . . 2 1
10013005 10013005 "Male" "Black" . "Fall first-grade" 0.5069 "relative" 15 . . . . . . 2 1
10013105 10013105 "Female" "Black" . "Fall first-grade" -0.409 "center" 21 . . . . . . 2 1
10013160 10013160 "Male" "White" . "Fall first-grade" 0.0541 "center" 19 . . . . . . 2 1
10013185 10013185 "Male" "Asian" . "Fall first-grade" -0.543 "center" 35 . . . . . . 2 1
10013192 10013192 "Male" "Hispanic" . "Fall first-grade" -0.017 . . . . . . . . 2 1
10013294 10013294 "Female" "White" 82.26 "Fall first-grade" -0.678 "none" 15 69.4721 71.2328 54.0668 18 101 476 2 1
10013386 10013386 "Male" "Black" . "Fall first-grade" 0.4623 "center" . . . . . . . 2 1
10013399 10013399 "Female" "White" . "Fall first-grade" 0.5551 "center" 7 . . . . . . 2 1
10013503 10013503 "Female" "White" . "Fall first-grade" 0.0172 "relative" 17 . . . . . . 2 1
10013536 10013536 "Female" "other" . "Fall first-grade" -1.03 "none" . . . . . . . 2 1
10013690 10013690 "Female" "Asian" 77.33 "Fall first-grade" 1.393 "center" . 63.9781 98.4375 36.0444 15 101 470 2 1
10013693 10013693 "Female" "White" . "Fall first-grade" -0.23 "non-relative" 6 . . . . . . 2 1
10013913 10013913 "Female" "White" . "Fall first-grade" -0.07 "relative" 6 . . . . . . 2 1
10013982 10013982 "Male" "Hispanic" 75.91 "Fall first-grade" -0.488 "none" 22 . 50.5896 . 0 67 403 2 1
10014085 10014085 "Male" "White" . "Fall first-grade" 1.183 "relative" 12 . . . . . . 2 1
10014153 10014153 "Male" "White" . "Fall first-grade" -0.622 "non-relative" 8 . . . . . . 2 1
10014234 10014234 "Male" "Hispanic" . "Fall first-grade" -1.09 "center" 37 . . . . . . 2 1
10014243 10014243 "Male" "Hispanic" 75.58 "Fall first-grade" . . 18 56.594 64.8447 31.704 15 90 448 2 1
10014343 10014343 "Male" "Hispanic" 75.58 "Fall first-grade" -0.607 "relative" 31 40.7163 46.9367 19.2874 6 67 403 2 1
10014399 10014399 "Male" "White" . "Fall first-grade" 1.544 "center" . . . . . . . 2 1
10014673 10014673 "Male" "Hispanic" 80.94 "Fall first-grade" -0.962 "relative" 32 49.4169 68.0134 30.6587 18 93 462 2 1
10014728 10014728 "Male" "White" 82.45 "Fall first-grade" 0.5476 "non-relative" 22 60.8078 72.0854 42.176 16 72 426 2 1
10014739 10014739 "Female" "White" . "Fall first-grade" . . 23 . . . . . . 2 1
10014985 10014985 "Female" "other" . "Fall first-grade" -0.289 "center" . . . . . . . 2 1
10015162 10015162 "Female" "Black" . "Fall first-grade" -1.28 . 36 . . . . . . 2 1
10015223 10015223 "Female" "Hispanic" . "Fall first-grade" . . 24 . . . . . . 2 1
10015228 10015228 "Female" "White" . "Fall first-grade" 0.4265 "center" . . . . . . . 2 1
10015237 10015237 "Male" "White" . "Fall first-grade" -0.025 . . . . . . . . 2 1
10015244 10015244 "Male" "White" . "Fall first-grade" -1.45 "center" 27 . . . . . . 2 1
10015256 10015256 "Female" "other" . "Fall first-grade" 0.5718 "center" . . . . . . . 2 1
10015311 10015311 "Female" "White" . "Fall first-grade" 0.2398 "none" 5 . . . . . . 2 1
10015332 10015332 "Male" "White" 81.53 "Fall first-grade" -0.301 "center" 4 64.7596 91.4695 41.513 15 106 483 2 1
10015382 10015382 "Male" "White" . "Fall first-grade" 1.04 "center" . . . . . . . 2 1
10015437 10015437 "Male" "Hispanic" 80.28 "Fall first-grade" . . 27 48.1441 58.0747 45.6193 14 70 419 2 1
10015590 10015590 "Male" "other" . "Fall first-grade" 0.769 "center" 10 . . . . . . 2 1
10015668 10015668 "Female" "Asian" . "Fall first-grade" 0.8464 "none" 8 . . . . . . 2 1
10015672 10015672 "Male" "Black" . "Fall first-grade" 0.9267 . 7 . . . . . . 2 1
10015725 10015725 "Female" "Hispanic" 82.26 "Fall first-grade" . . 32 55.7567 80.7819 31.926 16 117 496 2 1
10015837 10015837 "Female" "White" . "Fall first-grade" -0.625 "center" 17 . . . . . . 2 1
10015871 10015871 "Male" "Hispanic" . "Fall first-grade" -1.12 "none" 27 . . . . . . 2 1
10015901 10015901 "Male" "other" . "Fall first-grade" 0.8651 "none" 38 . . . . . . 2 1
10015936 10015936 "Female" "White" 72.49 "Fall first-grade" -0.336 . 7 37.9799 54.7089 34.6115 15 72 403 2 1
10015962 10015962 "Female" "Hispanic" . "Fall first-grade" -1.28 "none" 17 . . . . . . 2 1
10015990 10015990 "Male" "Hispanic" 79.63 "Fall first-grade" -0.837 "center" 51 59.5796 80.0747 25.7911 15 94 462 2 1
10016012 10016012 "Female" "Black" . "Fall first-grade" -0.754 "center" 21 . . . . . . 2 1
10016021 10016021 "Female" "White" 73.15 "Fall first-grade" 0.7573 "center" 3 69.1065 72.5479 52.0736 18 128 502 2 1
10016089 10016089 "Male" "White" . "Fall first-grade" 0.5884 "center" 7 . . . . . . 2 1
10016151 10016151 "Male" "White" 85.32 "Fall first-grade" -0.099 "center" 24 49.9272 55.4351 35.8263 17 82 448 2 1
10016183 10016183 "Female" "other" 79.27 "Fall first-grade" -0.388 "relative" 10 40.0761 61.8212 36.2941 18 63 403 2 1
10016232 10016232 "Female" "Asian" . "Fall first-grade" -0.75 "center" 14 . . . . . . 2 1
10016242 10016242 "Male" "White" . "Fall first-grade" 0.1909 "none" . . . . . . . 2 1
10016267 10016267 "Female" "White" . "Fall first-grade" 0.1822 "center" 23 . . . . . . 2 1
10016360 10016360 "Male" "Black" . "Fall first-grade" 0.5003 "center" 19 . . . . . . 2 1
10016448 10016448 "Male" "White" . "Fall first-grade" 0.1537 "center" 12 . . . . . . 2 1
10016466 10016466 "Female" "Black" . "Fall first-grade" -0.686 "none" 36 . . . . . . 2 1
10016489 10016489 "Female" "Black" . "Fall first-grade" -1.28 . . . . . . . . 2 1
10016553 10016553 "Female" "Black" . "Fall first-grade" -0.844 "none" 38 . . . . . . 2 1
10016696 10016696 "Female" "White" . "Fall first-grade" 0.7577 "center" . . . . . . . 2 1
10016848 10016848 "Female" "Asian" . "Fall first-grade" 0.8729 "center" 9 . . . . . . 2 1
10016865 10016865 "Female" "White" . "Fall first-grade" 0.0227 "center" 9 . . . . . . 2 1
10016909 10016909 "Female" "Black" 84.07 "Fall first-grade" -1.05 "center" 44 61.9319 83.8759 37.2723 16 105 483 2 1
10016916 10016916 "Male" "Hispanic" 74.5 "Fall first-grade" -1.17 "relative" 34 53.3481 70.3988 22.706 15 118 489 2 1
10016921 10016921 "Male" "White" . "Fall first-grade" 0.8088 "center" 29 . . . . . . 2 1
10016929 10016929 "Female" "Black" 75.06 "Fall first-grade" -1.02 "relative" 11 44.7942 71.2511 28.5345 14 84 435 2 1
10016965 10016965 "Female" "White" 79.76 "Fall first-grade" . . 8 52.9271 65.0724 48.7792 16 79 435 2 1
10016975 10016975 "Female" "Black" 81.5 "Fall first-grade" -0.825 "relative" 37 66.1039 75.9232 27.4579 16 98 470 2 1
10016985 10016985 "Male" "White" . "Fall first-grade" 0.2218 "center" 9 . . . . . . 2 1
10017000 10017000 "Male" "White" . "Fall first-grade" 1.141 "center" 10 . . . . . . 2 1
10017021 10017021 "Female" "Asian" . "Fall first-grade" -0.098 "center" 15 . . . . . . 2 1
10017142 10017142 "Female" "White" . "Fall first-grade" 0.6968 "center" . . . . . . . 2 1
10017197 10017197 "Male" "White" . "Fall first-grade" -0.621 "relative" 16 . . . . . . 2 1
10017262 10017262 "Male" "Asian" 76.96 "Fall first-grade" . . 21 71.8478 58.0083 40.0207 18 106 476 2 1
10017298 10017298 "Male" "Hispanic" . "Fall first-grade" -0.884 "center" . . . . . . . 2 1
10017378 10017378 "Male" "White" 75.52 "Fall first-grade" -0.122 "center" . 79.9555 127.7992 53.2038 18 122 496 2 1
10017383 10017383 "Female" "Asian" 72.39 "Fall first-grade" . . 9 53.3481 57.2775 25.437 16 94 448 2 1
10017401 10017401 "Male" "White" . "Fall first-grade" -0.074 "none" 17 . . . . . . 2 1
10017481 10017481 "Female" "Black" . "Fall first-grade" 0.6214 "center" . . . . . . . 2 1
10017490 10017490 "Female" "Asian" 84.49 "Fall first-grade" 1.181 "center" 10 79.3848 116.2417 52.6123 18 121 502 2 1
10017558 10017558 "Male" "White" . "Fall first-grade" 0.6029 "center" . . . . . . . 2 1
10017577 10017577 "Male" "White" . "Fall first-grade" 0.5305 "center" 24 . . . . . . 2 1
10017595 10017595 "Male" "White" . "Fall first-grade" 1.281 "center" 15 . . . . . . 2 1
10017621 10017621 "Male" "White" 74.99 "Fall first-grade" 1.965 "center" . 59.9467 91.4476 51.7217 18 108 476 2 1
10017839 10017839 "Female" "White" . "Fall first-grade" -1.15 "relative" . . . . . . . 2 1
10017843 10017843 "Female" "Black" . "Fall first-grade" . . 24 . . . . . . 2 1
10017929 10017929 "Male" "White" 79.63 "Fall first-grade" -0.17 "center" 17 59.1004 64.1405 38.4158 16 87 448 2 1
10017947 10017947 "Male" "White" . "Fall first-grade" -0.008 "center" 19 . . . . . . 2 1
10018037 10018037 "Male" "Hispanic" . "Fall first-grade" 0.2518 "center" 21 . . . . . . 2 1
10018150 10018150 "Male" "other" . "Fall first-grade" 0.3793 "center" 22 . . . . . . 2 1
10000041 10000041 "Male" "White" 84.07 "Spring first-grade" 1.223 "center" 5 103.9444 111.7527 47.4515 17 110 489 3 1.5
10000118 10000118 "Male" "White" 80.68 "Spring first-grade" 1.015 "center" 13 76.79 120.2012 53.2728 17 112 489 3 1.5
10000131 10000131 "Female" "White" 86.89 "Spring first-grade" 0.2251 . 45 90.4597 111.7859 57.8901 17 108 489 3 1.5
10000141 10000141 "Female" "White" 83.34 "Spring first-grade" 1.614 "center" 36 72.5246 111.4931 51.034 17 96 470 3 1.5
10000181 10000181 "Male" "White" 94.88 "Spring first-grade" 1.194 "center" . 73.6981 117.2649 53.1259 18 89 470 3 1.5
10000207 10000207 "Female" "Hispanic" 89.79 "Spring first-grade" . . 22 63.8277 103.5188 37.4681 18 78 448 3 1.5
10000214 10000214 "Female" "White" 87.81 "Spring first-grade" 0.8916 "center" 3 68.8931 90.3875999999999 45.5713 17 80 448 3 1.5
10000216 10000216 "Female" "White" 90.15 "Spring first-grade" . . . 81.1437 98.6367 50.3642 18 96 476 3 1.5
10000258 10000258 "Male" "White" . "Spring first-grade" -0.318 "none" 24 . . . . . . 3 1.5
10000298 10000298 "Male" "White" . "Spring first-grade" 0.9403 "center" . . . . . . . 3 1.5
10000417 10000417 "Male" "other" . "Spring first-grade" -0.79 "center" 11 . . . . . . 3 1.5
10000479 10000479 "Female" "Hispanic" 78.38 "Spring first-grade" -0.848 "center" 28 59.7791 74.9188 32.2449 14 88 448 3 1.5
10000561 10000561 "Male" "Asian" 86.89 "Spring first-grade" 0.3445 "center" . 84.1685 95.7742 39.5617 16 102 483 3 1.5
10000585 10000585 "Female" "White" 89.62 "Spring first-grade" 0.4259 "center" . 81.6562 114.6661 54.2218 15 100 483 3 1.5
10000623 10000623 "Female" "White" 82.55 "Spring first-grade" -0.082 "non-relative" 10 80.5384 102.7432 48.9719 16 111 489 3 1.5
10000760 10000760 "Male" "White" 83.64 "Spring first-grade" 0.7129 "center" . 44.3263 50.638 45.545 15 75 435 3 1.5
10000772 10000772 "Female" "Hispanic" . "Spring first-grade" 1.149 "center" . . . . . . . 3 1.5
10000854 10000854 "Female" "White" 92.88 "Spring first-grade" 0.1971 . . 55.4403 77.6545 34.0852 18 76 448 3 1.5
10000902 10000902 "Male" "White" 85.05 "Spring first-grade" 0.1284 "center" 12 88.4559 107.3207 52.738 18 126 509 3 1.5
10000934 10000934 "Male" "Black" 83.24 "Spring first-grade" -0.069 "center" 16 66.8962 110.2946 45.36 14 116 496 3 1.5
10000959 10000959 "Female" "White" 82.68 "Spring first-grade" 0.0347 "none" . 83.2259 125.819 59.3888 17 121 502 3 1.5
10001046 10001046 "Male" "White" 90.21 "Spring first-grade" -0.426 "center" 19 92.5558 133.1416 58.6923 18 106 489 3 1.5
10001111 10001111 "Female" "White" 86.33 "Spring first-grade" -0.75 "relative" 11 36.6696 62.6858 41.5663 15 81 448 3 1.5
10001131 10001131 "Female" "White" 91.13 "Spring first-grade" 1.64 "center" . 96.5804 118.785 72.1544 16 100 483 3 1.5
10001235 10001235 "Male" "Asian" 87.85 "Spring first-grade" . . . 79.126 101.5698 48.8572 18 102 483 3 1.5
10001258 10001258 "Male" "other" 78.08 "Spring first-grade" . . 18 64.3923 80.8664 25.8342 17 120 496 3 1.5
10001315 10001315 "Female" "White" . "Spring first-grade" -0.511 "none" 12 . . . . . . 3 1.5
10001456 10001456 "Male" "Hispanic" 81.07 "Spring first-grade" -0.043 "center" 28 64.6233 75.6898 32.5392 15 98 470 3 1.5
10001546 10001546 "Female" "Hispanic" 86.01 "Spring first-grade" -1.01 "none" 45 57.3391 72.9493 27.4052 13 81 448 3 1.5
10001684 10001684 "Female" "White" 88.6 "Spring first-grade" 0.7181 "center" 4 82.469 99.0267 48.1859 17 97 476 3 1.5
10001685 10001685 "Male" "White" 92.35 "Spring first-grade" -0.164 "relative" 27 72.0927 107.9971 44.8354 18 95 476 3 1.5
10001725 10001725 "Female" "White" 85.55 "Spring first-grade" -0.673 "center" 26 67.0711 84.5597 38.6352 15 98 476 3 1.5
10001751 10001751 "Male" "White" 83.77 "Spring first-grade" -0.79 "center" 26 66.8062 100.1989 35.4252 18 110 489 3 1.5
10001826 10001826 "Male" "Hispanic" . "Spring first-grade" -1.14 "center" 32 . . . . . . 3 1.5
10001859 10001859 "Female" "Asian" 89.82 "Spring first-grade" 0.3595 "relative" 12 35.3182 64.3315 25.9543 6 48 403 3 1.5
10001938 10001938 "Female" "Hispanic" 79.56 "Spring first-grade" -0.521 "center" 27 63.8353 95.508 42.2202 18 118 496 3 1.5
10002058 10002058 "Female" "Black" 89.06 "Spring first-grade" . . 10 67.6548 91.8389 34.7704 14 79 448 3 1.5
10002091 10002091 "Female" "White" 86.66 "Spring first-grade" -0.331 "center" 24 63.6673 83.5213 43.0974 17 108 489 3 1.5
10002203 10002203 "Female" "White" 79.59 "Spring first-grade" 1.266 "center" 10 68.0927 109.1708 45.1421 17 61 403 3 1.5
10002242 10002242 "Female" "White" . "Spring first-grade" . . 16 . . . . . . 3 1.5
10002324 10002324 "Female" "other" 87.25 "Spring first-grade" 0.215 "relative" 12 52.2618 59.4826 19.0708 16 52 403 3 1.5
10002392 10002392 "Female" "Hispanic" 79.46 "Spring first-grade" 0.0448 "center" . 81.3400999999999 104.3166 34.5853 16 109 483 3 1.5
10002533 10002533 "Male" "White" 86.96 "Spring first-grade" -0.978 "non-relative" 24 70.2102 104.0569 46.5593 16 119 502 3 1.5
10002549 10002549 "Male" "Black" 87.75 "Spring first-grade" -0.686 "none" 25 63.3525 74.4392 33.1726 17 97 476 3 1.5
10002552 10002552 "Female" "Hispanic" 81.3 "Spring first-grade" -0.734 "none" 16 56.5964 81.0874 27.7783 18 93 462 3 1.5
10002610 10002610 "Male" "White" 90.28 "Spring first-grade" 0.6137 "center" 3 82.0458 114.6268 48.9004 17 106 489 3 1.5
10002622 10002622 "Male" "Black" 90.71 "Spring first-grade" . . . 74.8695 84.2635 39.144 17 91 470 3 1.5
10002744 10002744 "Female" "Black" . "Spring first-grade" -0.453 "none" . . . . . . . 3 1.5
10002902 10002902 "Female" "White" 87.98 "Spring first-grade" -0.518 "none" 15 65.6055 85.4726999999999 46.6732 16 80 448 3 1.5
10002934 10002934 "Female" "Asian" 83.93 "Spring first-grade" 0.6596 "center" 8 43.0395 . 46.8861 18 56 403 3 1.5
10002948 10002948 "Male" "White" 89.75 "Spring first-grade" -0.423 "center" 22 85.4628 99.105 45.5126 18 100 483 3 1.5
10002949 10002949 "Male" "Hispanic" 86.33 "Spring first-grade" -0.488 "center" 10 61.9945 72.1235 34.876 15 73 435 3 1.5
10003000 10003000 "Female" "Hispanic" 79.66 "Spring first-grade" -0.432 "relative" 23 64.7673 85.8784 28.0749 14 103 476 3 1.5
10003048 10003048 "Male" "White" 84 "Spring first-grade" . . 30 66.3714 76.2722 43.7992 14 100 476 3 1.5
10003176 10003176 "Female" "White" 87.22 "Spring first-grade" -0.006 "center" 15 74.8847 93.1668 39.6562 17 80 448 3 1.5
10003242 10003242 "Male" "White" 86.1 "Spring first-grade" . . 15 63.6571 108.8994 42.3417 16 98 476 3 1.5
10003251 10003251 "Female" "Hispanic" 81.73 "Spring first-grade" -0.793 "center" 32 51.1144 74.1925 29.056 16 101 476 3 1.5
10003286 10003286 "Female" "other" 81.76 "Spring first-grade" -0.77 "center" 36 67.4197 98.734 30.065 18 85 448 3 1.5
10003385 10003385 "Female" "White" 81.93 "Spring first-grade" -0.528 "relative" 26 67.9527 86.323 33.651 15 97 470 3 1.5
10003496 10003496 "Male" "White" . "Spring first-grade" -0.58 "none" . . . . . . . 3 1.5
10003541 10003541 "Male" "other" 84.16 "Spring first-grade" -0.75 "center" 23 55.5625 72.4397 49.7781 13 91 462 3 1.5
10003613 10003613 "Male" "White" 84.03 "Spring first-grade" -0.605 "none" 23 84.6448 105.6101 40.6442 18 110 489 3 1.5
10003623 10003623 "Female" "White" . "Spring first-grade" -0.048 "center" 14 . . . . . . 3 1.5
10003798 10003798 "Male" "White" 81.27 "Spring first-grade" -0.944 "relative" 22 29.2214 61.1128 37.957 15 60 403 3 1.5
10003960 10003960 "Female" "White" 88.18 "Spring first-grade" -0.844 "none" 3 65.2811 95.8444 45.3369 16 51 403 3 1.5
10003991 10003991 "Female" "White" 91.46 "Spring first-grade" 0.0776 "none" 19 91.9123 121.9549 57.3258 17 77 448 3 1.5
10004130 10004130 "Male" "Hispanic" . "Spring first-grade" 0.0943 "center" 16 . . . . . . 3 1.5
10004135 10004135 "Male" "Black" 81.34 "Spring first-grade" 0.0426 . 20 68.279 88.4263 51.2534 16 98 470 3 1.5
10004232 10004232 "Female" "Hispanic" . "Spring first-grade" -0.152 "non-relative" 41 . . . . . . 3 1.5
10004234 10004234 "Male" "other" . "Spring first-grade" 0.9662 . . . . . . . . 3 1.5
10004265 10004265 "Female" "Black" 88.14 "Spring first-grade" 0.0388 "relative" 10 63.9832 101.469 40.325 17 97 476 3 1.5
10004267 10004267 "Male" "White" 91.53 "Spring first-grade" -0.795 "center" 31 69.9733 86.2828 39.3377 16 76 448 3 1.5
10004324 10004324 "Male" "White" 87.55 "Spring first-grade" -0.844 "center" 31 83.9739 88.6016 53.391 6 88 462 3 1.5
10004346 10004346 "Female" "Black" . "Spring first-grade" -1.02 "center" 38 . . . . . . 3 1.5
10004377 10004377 "Male" "White" 82.98 "Spring first-grade" -0.819 "center" . 79.8098 109.2469 56.066 17 100 476 3 1.5
10004389 10004389 "Female" "White" 88.77 "Spring first-grade" 0.8692 "center" . 65.7409 108.9699 36.4004 15 97 476 3 1.5
10004399 10004399 "Male" "White" . "Spring first-grade" 2.011 "center" 25 . . . . . . 3 1.5
10004591 10004591 "Female" "Black" 80.88 "Spring first-grade" . . 38 32.3922 57.0457 19.2223 17 64 410 3 1.5
10004733 10004733 "Female" "Hispanic" . "Spring first-grade" -0.662 "none" 17 . . . . . . 3 1.5
10004767 10004767 "Male" "White" 83.8 "Spring first-grade" -0.165 "center" . 95.7239 113.4912 52.7308 18 105 483 3 1.5
10004824 10004824 "Female" "Hispanic" 88.83 "Spring first-grade" . . 31 94.3156 104.4572 50.9662 17 101 483 3 1.5
10004837 10004837 "Male" "White" . "Spring first-grade" 0.9711 "center" 5 . . . . . . 3 1.5
10004843 10004843 "Male" "Hispanic" . "Spring first-grade" -1.25 "none" 38 . . . . . . 3 1.5
10004849 10004849 "Male" "White" . "Spring first-grade" 0.1634 "center" 15 . . . . . . 3 1.5
10004872 10004872 "Male" "other" . "Spring first-grade" -0.066 "center" 13 . . . . . . 3 1.5
10004974 10004974 "Female" "Hispanic" 86.76 "Spring first-grade" 0.0094 "relative" 19 69.4087 110.7168 49.9715 18 102 483 3 1.5
10004988 10004988 "Male" "White" 93.4 "Spring first-grade" -0.592 "none" 38 48.2606 70.5891 36.1594 15 76 448 3 1.5
10005035 10005035 "Male" "White" 92.15 "Spring first-grade" -1.56 "center" 15 91.1063 96.4132999999999 35.4322 17 115 502 3 1.5
10005386 10005386 "Male" "Black" . "Spring first-grade" -0.047 "relative" 28 . . . . . . 3 1.5
10005504 10005504 "Male" "White" . "Spring first-grade" 0.2353 "center" 12 . . . . . . 3 1.5
10005524 10005524 "Male" "Asian" . "Spring first-grade" 1.194 . 12 . . . . . . 3 1.5
10005571 10005571 "Male" "Black" 85.45 "Spring first-grade" -0.265 "relative" 31 60.0232 74.2045 37.1482 17 90 462 3 1.5
10005787 10005787 "Male" "Hispanic" 84.89 "Spring first-grade" -0.565 "none" 37 81.066 86.775 31.2489 18 90 462 3 1.5
10005868 10005868 "Female" "Black" 82.78 "Spring first-grade" -1.09 "relative" 23 54.3296 87.4881999999999 31.0758 13 92 462 3 1.5
10005897 10005897 "Male" "White" 79.59 "Spring first-grade" 0.3114 "center" 13 66.0934 97.5502 46.326 16 108 483 3 1.5
10005906 10005906 "Female" "Asian" 88.41 "Spring first-grade" -0.449 "center" 15 69.2711 87.636 31.4648 15 124 509 3 1.5
10006060 10006060 "Male" "White" 79.43 "Spring first-grade" . . 10 55.9463 94.1831 41.464 18 114 489 3 1.5
10006076 10006076 "Male" "White" 97.84 "Spring first-grade" -0.049 "center" 34 68.0173 79.1076 41.2963 17 92 476 3 1.5
